OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,FIRE_TYPE,IRWINID,MAP_ID,MAP_PROG,ASMNT_TYPE,IG_DATE,PRE_ID,POST_ID,PERIM_ID,DNBR_OFFST,DNBR_STDDV,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,COMMENTS,LATITUDE,LONGITUDE,SHAPEAREA,SHAPELEN
21365,4593,KS3862309630120150407,UNNAMED,2015,4,7,Unknown,,24918,MTBS,Initial (SS),20150407,,802703320150501,,-9999,-9999,9999,9999,60,-9999,-9999,,38.616,-96.299,0.0019227479029569,0.408307375002359
21366,1667,KS3862809648220150422,UNNAMED,2015,4,22,Unknown,,25002,MTBS,Initial (SS),20150422,,802703320150501,,-9999,-9999,9999,9999,90,-9999,-9999,,38.63,-96.48,0.000697952604877997,0.250793616359598
21367,2546,KS3863909639720150330,UNNAMED,2015,3,30,Unknown,,24888,MTBS,Initial (SS),20150330,,802703320150501,,-9999,-9999,9999,9999,90,-9999,-9999,,38.636,-96.395,0.00106642754902564,0.19265690318778
21368,2166,KS3864609605820150430,UNNAMED,2015,4,30,Unknown,,25036,MTBS,Initial (SS),20150430,,802703320150501,,-9999,-9999,9999,9999,110,-9999,-9999,Next to other burned area (KS3868309608420150407),38.647,-96.06,0.000907258891275138,0.251184020672482
21369,1447,KS3864609783120150421,UNNAMED,2015,4,21,Unknown,,24977,MTBS,Initial,20150421,802903320150328,802803320150422,,-25,-9999,-970,-150,25,9999,9999,,38.65,-97.833,0.000606091526010463,0.121863290965525
21370,4235,KS3867309625020150321,UNNAMED,2015,3,21,Unknown,,24761,MTBS,Initial (SS),20150321,,802703320150501,,-9999,-9999,9999,9999,100,-9999,-9999,Next to other burned area (KS3870009624020150330),38.67,-96.25,0.00177440114587562,0.205868316867514
21371,1566,KS3868309608420150407,UNNAMED,2015,4,7,Unknown,,24917,MTBS,Initial,20150407,802703320150330,702703320150407,,-85,-9999,-970,-150,-25,9999,9999,Next to other burned areas (KS3864609605820150430 and later burned area that is obscured by clouds),38.681,-96.081,0.000656206396419858,0.122221903078044
21372,1705,KS3870009624020150330,UNNAMED,2015,3,30,Unknown,,24778,MTBS,Initial,20150330,802803320150321,802703320150330,,-10,-9999,-970,-150,60,9999,9999,Next to other burned areas (KS3867309625020150321  KS3872209618920150422 and small  later burned area),38.701,-96.241,0.000714794302101492,0.137620626024528
21373,3209,KS3870309640920150407,UNNAMED,2015,4,7,Unknown,,24916,MTBS,Initial (SS),20150407,,802703320150501,,-9999,-9999,9999,9999,100,-9999,-9999,,38.7,-96.413,0.00134495909376146,0.289512550952909
21374,1917,KS3871809788320150328,UNNAMED,2015,3,28,Unknown,,24882,MTBS,Initial,20150328,802803320150321,802903320150328,,-10,-9999,-970,-150,25,9999,9999,,38.718,-97.882,0.00080394698856391,0.139634297229744
21375,1003,KS3872009784320150123,UNNAMED,2015,1,23,Unknown,,24870,MTBS,Initial (SS),20150123,,802903320150328,,-9999,-9999,9999,9999,-90,-9999,-9999,Next to small  prior-year burned areas,38.719,-97.842,0.000420622265210956,0.104454247304597
21376,16849,KS3872209618920150422,UNNAMED,2015,4,22,Unknown,,25001,MTBS,Initial (SS),20150422,,802703320150501,,-9999,-9999,9999,9999,110,-9999,-9999,Next to other burned areas (KS3870009624020150330 and KS3874509613920150407),38.717,-96.179,0.00706318657396693,0.80784425782124
21377,1112,KS3872809647220150422,UNNAMED,2015,4,22,Unknown,,25000,MTBS,Initial (SS),20150422,,802703320150501,,-9999,-9999,9999,9999,150,-9999,-9999,,38.729,-96.47,0.00046646144765103,0.189884624282213
21378,7833,KS3874509613920150407,UNNAMED,2015,4,7,Unknown,,24915,MTBS,Initial (SS),20150407,,702803320150430,,-9999,-9999,9999,9999,150,-9999,-9999,Next to other burned area (KS3872209618920150422),38.734,-96.131,0.00328435507238067,0.568371848992558
21379,2346,KS3875209605020150407,UNNAMED,2015,4,7,Unknown,,24914,MTBS,Initial,20150407,802703320150330,802803320150422,,-45,-9999,-970,-150,-20,9999,9999,,38.753,-96.046,0.000984152863184749,0.186732029002967
21380,2983,KS3876409609920150330,UNNAMED,2015,3,30,Unknown,,24777,MTBS,Initial,20150330,802803320150321,802803320150422,,-110,-9999,-970,-150,60,9999,9999,,38.764,-96.095,0.00125125539814894,0.282705385107339
21381,3589,KS3881209615220150407,UNNAMED,2015,4,7,Unknown,,24913,MTBS,Initial,20150407,802703320150330,802803320150422,,-60,-9999,-970,-150,-10,9999,9999,,38.812,-96.159,0.0015065777720587,0.428302760266378
21382,3752,KS3883709621920150422,UNNAMED,2015,4,22,Unknown,,24999,MTBS,Initial,20150422,802703320150330,802803320150422,,-60,-9999,-970,-150,-10,9999,9999,,38.84,-96.218,0.00157530372529992,0.280295583976
21383,1517,KS3885409687820150422,UNNAMED,2015,4,22,Unknown,,24816,MTBS,Initial,20150422,802803320150321,802803320150422,,-50,-9999,-970,-150,30,9999,9999,,38.856,-96.876,0.000637413801692782,0.127417696043012
21384,2014,KS3890909651420150330,UNNAMED,2015,3,30,Unknown,,24776,MTBS,Initial,20150330,802803320150321,802803320150422,,-90,-9999,-970,-150,-30,9999,9999,,38.908,-96.515,0.000846763083551451,0.24077869388965
21385,2303,KS3891309603920150422,UNNAMED,2015,4,22,Unknown,,24998,MTBS,Initial,20150422,802703320150330,802803320150422,,-95,-9999,-970,-150,-25,9999,9999,,38.913,-96.042,0.000968175278283979,0.328394855342787
21386,1832,KS3891509597320150422,UNNAMED,2015,4,22,Unknown,,24997,MTBS,Initial,20150422,802703320150330,802803320150422,,-110,-9999,-970,-150,-10,9999,9999,,38.914,-95.972,0.000770018850590787,0.326428655660106
21387,2028,KS3891909672420150422,UNNAMED,2015,4,22,Unknown,,24837,MTBS,Initial (SS),20150422,,802803320150422,,-9999,-9999,9999,9999,100,-9999,-9999,,38.923,-96.723,0.000852745239557929,0.176808878934057
21388,2377,KS3892409637620150217,UNNAMED,2015,2,17,Unknown,,24741,MTBS,Initial (SS),20150217,,802803320150422,,-9999,-9999,9999,9999,100,-9999,-9999,,38.926,-96.383,0.000999294551071463,0.188184134426584
21389,10523,KS3892909632420150407,UNNAMED,2015,4,7,Unknown,,24912,MTBS,Initial,20150407,802703320150330,802803320150422,,-40,-9999,-970,-150,-10,9999,9999,,38.929,-96.318,0.00442383760756938,0.618624756240344
21390,2719,KS3895809613320150407,UNNAMED,2015,4,7,Unknown,,25148,MTBS,Initial,20150407,802703320150330,802803320150422,,-95,-9999,-970,-200,-10,9999,9999,,38.956,-96.132,0.00114355737637825,0.443160141482589
21391,1018,KS3896909605520150422,UNNAMED,2015,4,22,Unknown,,24996,MTBS,Initial,20150422,802703320150330,802803320150422,,-145,-9999,-970,-150,-10,9999,9999,Next to small earlier burned area,38.971,-96.053,0.000428239638997143,0.130854271788778
21392,5385,KS3897609622620150422,UNNAMED,2015,4,22,Unknown,,24995,MTBS,Initial,20150422,802703320150330,802803320150422,,-85,-9999,-970,-150,-10,9999,9999,,38.976,-96.219,0.00226556877053073,0.376777540259937
21393,2608,KS3899609637320150407,UNNAMED,2015,4,7,Unknown,,24910,MTBS,Initial,20150407,802703320150330,802803320150422,,-95,-9999,-970,-150,-30,9999,9999,,38.995,-96.375,0.0010975645237658,0.161076429064949
21394,2995,KS3899809608020150330,UNNAMED,2015,3,30,Unknown,,25147,MTBS,Initial,20150330,802803320150321,802803320150422,,-90,-9999,-970,-150,-10,9999,9999,Next to small  later burned area,38.998,-96.083,0.00126067242163295,0.308150029921397
21395,2697,KS3899909670920150422,UNNAMED,2015,4,22,Unknown,,24994,MTBS,Initial (SS),20150422,,802803320150422,,-9999,-9999,9999,9999,35,-9999,-9999,,39.001,-96.707,0.00113529482729209,0.273755762263596
21396,1533,KS3900009647620150422,UNNAMED,2015,4,22,Unknown,,24993,MTBS,Initial,20150422,802703320150330,802803320150422,,-65,-9999,-970,-150,-20,9999,9999,,38.999,-96.472,0.000645096444281224,0.150773667922068
21397,3445,KS3900409602220150330,UNNAMED,2015,3,30,Unknown,,24886,MTBS,Initial,20150330,802803320150321,802803320150422,,-65,-9999,-970,-150,25,9999,9999,,39.004,-96.021,0.00144983581460735,0.503170758337373
21398,1238,KS3900609642220150407,UNNAMED,2015,4,7,Unknown,,24909,MTBS,Initial,20150407,802703320150330,802803320150422,,-30,-9999,-970,-150,-10,9999,9999,,39.004,-96.424,0.000521201683950971,0.166449883025157
21399,1093,KS3901109622320150407,UNNAMED,2015,4,7,Unknown,,24908,MTBS,Initial,20150407,802703320150330,802803320150422,,-95,-9999,-970,-150,-10,9999,9999,,39.008,-96.224,0.000460072086832185,0.167197127620654
21400,1533,KS3901309619320150322,UNNAMED,2015,3,22,Unknown,,24766,MTBS,Initial,20150322,802803320150321,802703320150330,,11,-9999,-970,-150,30,9999,9999,Next to other burned areas (KS3903109617420150422 and small  later burned area),39.015,-96.192,0.000645302878435611,0.123049611124016
21401,4886,KS3903109617420150422,UNNAMED,2015,4,22,Unknown,,24992,MTBS,Initial,20150422,802703320150330,802803320150422,,-65,-9999,-970,-150,-10,9999,9999,Next to other burned area (KS3901309619320150322),39.031,-96.171,0.00205729108507135,0.364607695894431
21402,2779,KS3903609612420150407,UNNAMED,2015,4,7,Unknown,,24907,MTBS,Initial,20150407,802703320150330,802803320150422,,-80,-9999,-970,-150,10,9999,9999,,39.036,-96.122,0.00117013516790089,0.29862215051626
21403,2287,KS3904909606520150422,UNNAMED,2015,4,22,Unknown,,24991,MTBS,Initial,20150422,802703320150330,802803320150422,,-80,-9999,-970,-150,10,9999,9999,,39.045,-96.063,0.000963287596892724,0.259779119561805
21404,7478,KS3904909643520150321,UNNAMED,2015,3,21,Unknown,,24760,MTBS,Initial,20150321,802803320150305,802803320150422,,-70,-9999,-970,-150,30,9999,9999,,39.042,-96.428,0.00314920860641155,0.441812684949512
21405,3295,KS3907509598020150422,UNNAMED,2015,4,22,Unknown,,24990,MTBS,Initial,20150422,802703320150330,802803320150422,,-60,-9999,-970,-150,10,9999,9999,Small neighboring burned area excluded due to excessive green-up,39.077,-95.98,0.0013883132879694,0.223115612157163
21406,5301,KS3909209657120150321,UNNAMED,2015,3,21,Unknown,,24759,MTBS,Initial (SS),20150321,,802803320150422,,-9999,-9999,9999,9999,100,-9999,-9999,Next to other burned area (KS3612609652620150422),39.091,-96.571,0.00223367386551696,0.619678166681536
21407,2343,KS3909909621120150422,UNNAMED,2015,4,22,Unknown,,24989,MTBS,Initial,20150422,802703320150330,802803320150422,,-125,-9999,-970,-150,-10,9999,9999,,39.098,-96.212,0.000987322082336714,0.255743788859941
21408,7545,KS3910409607920150330,UNNAMED,2015,3,30,Unknown,,24775,MTBS,Initial,20150330,802803320150321,802803320150422,,70,-9999,-970,-150,50,9999,9999,,39.104,-96.086,0.00317964334121716,0.49531232828396
21409,3213,KS3912509639820150330,UNNAMED,2015,3,30,Unknown,,24774,MTBS,Initial,20150330,802803320150321,802803320150422,,-40,-9999,-970,-150,40,9999,9999,,39.129,-96.392,0.00135447150234414,0.332971017843465
21410,1072,KS3915009673220150225,UNNAMED,2015,2,25,Unknown,,24747,MTBS,Initial,20150225,802803320150116,802803320150305,,10,-9999,-970,-150,50,9999,9999,Next to prior-year burned area,39.15,-96.732,0.000452321813787773,0.112857643452722
21411,1557,KS3915709685920150225,UNNAMED,2015,2,25,Unknown,,24746,MTBS,Initial,20150225,802803320150116,802803320150305,,35,-9999,-970,-150,40,9999,9999,Next to prior-year burned area,39.158,-96.862,0.000656894396840233,0.128982932523655
21412,2571,KS3917709669520150422,UNNAMED,2015,4,22,Unknown,,24988,MTBS,Initial,20150422,802803320150321,802803320150422,,-65,-9999,-970,-150,-10,9999,9999,Next to small  earlier burned area,39.183,-96.698,0.00108472927727923,0.181702959717326
21413,7242,KS3918009678420151015,IMPACT,2015,10,15,Wildfire,06ADBC19-24BA-4F69-87C6-35F80DF00262,24041,MTBS,Initial (SS),20151015,,702803320151108,802803320151202,-9999,-9999,9999,9999,-5,-9999,-9999,Next to other burned areas. Delineated perimeter based on fire breaks and stated acreage. Perimeter excludes a number of earlier burned areas.,39.19,-96.757,0.00305573436942817,0.648526261592983
21414,1985,KS3920409689320150225,UNNAMED,2015,2,25,Unknown,,24745,MTBS,Initial,20150225,802803320150116,802803320150305,,25,-9999,-970,-150,70,9999,9999,Next to other burned area (KS3923709690320150225),39.198,-96.893,0.000837662452809484,0.179432419332727
21415,1094,KS3921009679820150422,UNNAMED,2015,4,22,Unknown,,24814,MTBS,Initial,20150422,802803320150321,802803320150422,,-65,-9999,-970,-150,-10,9999,9999,Next to other burned areas (KS3923909678520150321 and prior-year burned areas),39.207,-96.796,0.000461913714685786,0.119518511627969
21416,1005,KS3922109666220150422,UNNAMED,2015,4,22,Unknown,,24813,MTBS,Initial,20150422,802803320150321,802803320150422,,-30,-9999,-970,-150,-10,9999,9999,,39.22,-96.659,0.00042449860807288,0.138054052354039
21417,1187,KS3923509685920150225,UNNAMED,2015,2,25,Unknown,,24744,MTBS,Initial,20150225,802803320150116,802803320150305,,25,-9999,-970,-150,10,9999,9999,Next to prior-year burned area,39.234,-96.86,0.000501217390922082,0.0912190841572343
21418,1405,KS3923709690320150225,UNNAMED,2015,2,25,Unknown,,24743,MTBS,Initial,20150225,802803320150116,802803320150305,,25,-9999,-970,-150,60,9999,9999,Next to other burned area (KS3920409689320150225),39.235,-96.901,0.000593275203827606,0.108290747522656
21419,1711,KS3923909678520150321,UNNAMED,2015,3,21,Unknown,,24758,MTBS,Initial,20150321,802803320150305,802803320150321,,10,-9999,-970,-150,40,9999,9999,Next to other burned area (KS3921009679820150422),39.238,-96.784,0.0007225072539863,0.163024798115994
21420,3067,KS3924109662720150321,UNNAMED,2015,3,21,Unknown,,24757,MTBS,Initial,20150321,802803320150305,802803320150422,,-25,-9999,-970,-150,-10,9999,9999,,39.246,-96.621,0.00129529253669888,0.281876689448086
21421,4714,KS3925409652720150422,UNNAMED,2015,4,22,Unknown,,24812,MTBS,Initial,20150422,802803320150305,802803320150422,,-55,-9999,-970,-150,40,9999,9999,,39.255,-96.516,0.00199104076131749,0.376933415022714
21422,3036,KS3925509609920150407,UNNAMED,2015,4,7,Unknown,,25173,MTBS,Initial,20150407,802703320150330,802803320150422,,-30,-9999,-970,-225,10,9999,9999,,39.255,-96.101,0.00128236064933798,0.420283072310208
21423,1352,KS3926109682020150124,UNNAMED,2015,1,24,Unknown,,24740,MTBS,Initial,20150124,802803320150116,802803320150305,,25,-9999,-970,-150,150,9999,9999,Next to prior-year burned area,39.262,-96.818,0.000571194131303572,0.0975939097394063
21424,2638,KS3926709620620150314,UNNAMED,2015,3,14,Unknown,,24875,MTBS,Initial,20150314,802803320150305,802803320150422,,-5,-9999,-970,-150,5,9999,9999,,39.266,-96.205,0.00111459901929398,0.303460284272375
21425,2791,KS3930709616120150422,UNNAMED,2015,4,22,Unknown,,24987,MTBS,Initial (SS),20150422,,702803320150430,,-9999,-9999,9999,9999,10,-9999,-9999,,39.3,-96.165,0.00117973376465898,0.280133780558381
21426,5297,KS3931009658720150422,UNNAMED,2015,4,22,Unknown,,24811,MTBS,Initial,20150422,802803320150321,802803320150422,,-40,-9999,-970,-150,80,9999,9999,,39.307,-96.586,0.00223886187266156,0.459090709818366
21427,1812,KS3932709619020150422,UNNAMED,2015,4,22,Unknown,,24986,MTBS,Initial,20150422,802703320150330,802803320150422,,-45,-9999,-970,-150,10,9999,9999,,39.328,-96.189,0.000765998490690009,0.144823656926897
21428,3344,KS3934209640820150422,UNNAMED,2015,4,22,Unknown,,24985,MTBS,Initial (SS),20150422,,702803320150430,,-9999,-9999,9999,9999,60,-9999,-9999,,39.341,-96.398,0.00141395564917633,0.289043378450713
21429,1435,KS3936709646020150321,UNNAMED,2015,3,21,Unknown,,24881,MTBS,Initial,20150321,802803320150305,802803320150422,,-75,-9999,-970,-150,-25,9999,9999,Small  later burned area omitted in order to use earlier imagery and avoid data gaps that would result from using later imagery (L7),39.363,-96.464,0.000606958360029064,0.175626796824852
21430,1742,KS3938309610120150422,UNNAMED,2015,4,22,Unknown,,24984,MTBS,Initial,20150422,802703320150330,802803320150422,,-50,-9999,-970,-150,10,9999,9999,,39.383,-96.101,0.00073731930296374,0.158544398144607
21431,1319,KS3939509760120150321,UNNAMED,2015,3,21,Unknown,,24880,MTBS,Initial,20150321,802803320150305,802803320150321,,-15,-9999,-970,-150,25,9999,9999,,39.394,-97.601,0.000558154369483112,0.0966955718671125
21432,1013,KS3940009648820150422,UNNAMED,2015,4,22,Unknown,,24983,MTBS,Initial,20150422,802803320150321,802803320150422,,-65,-9999,-970,-150,-25,9999,9999,,39.401,-96.487,0.000428927509194162,0.120197841063689
21433,1236,KS3940809636520150422,UNNAMED,2015,4,22,Unknown,,24982,MTBS,Initial,20150422,802803320150321,802803320150422,,-65,-9999,-970,-150,10,9999,9999,,39.408,-96.365,0.000523195478429808,0.134951329006335
21434,1060,KS3941609644420150422,UNNAMED,2015,4,22,Unknown,,24981,MTBS,Initial,20150422,802803320150321,802803320150422,,-65,-9999,-970,-150,10,9999,9999,,39.417,-96.446,0.000448873315654549,0.119703974169392
21435,1157,KS3944509608520150314,UNNAMED,2015,3,14,Unknown,,24874,MTBS,Initial,20150314,802803320150305,802803320150422,,-80,-9999,-970,-150,-25,9999,9999,,39.444,-96.087,0.000490278155140692,0.168834580101012
21436,3963,KS3949909655420150422,UNNAMED,2015,4,22,Unknown,,24980,MTBS,Initial,20150422,802803320150321,802803320150422,,-60,-9999,-970,-150,10,9999,9999,,39.502,-96.554,0.00167969669188445,0.205735158498465
21437,2069,KS3953609645720150321,UNNAMED,2015,3,21,Unknown,,25072,MTBS,Initial,20150321,802803320150305,802803320150422,,-25,-9999,-970,-150,-40,9999,9999,,39.541,-96.456,0.000877385729048211,0.258930846719471
21438,1756,KS3965909668120150422,UNNAMED,2015,4,22,Unknown,,24979,MTBS,Initial,20150422,802803320150321,802803320150422,,-65,-9999,-970,-150,20,9999,9999,,39.656,-96.687,0.00074604561657145,0.206523949295054
21439,2003,KS3973409667120150422,UNNAMED,2015,4,22,Unknown,,24978,MTBS,Initial,20150422,802803220150321,802803220150422,,-25,-9999,-970,-150,20,9999,9999,,39.734,-96.668,0.000851838453643899,0.204477983613101
21440,1383,KY3676908432020150324,UNNAMED,2015,3,24,Prescribed Fire,,24634,MTBS,Initial,20150324,801903420140420,801903420150423,,-40,-9999,-970,-150,-40,250,9999,,36.772,-84.322,0.000565119889829847,0.182698373561464
21441,1684,KY3679908432920150318,UNNAMED,2015,3,18,Prescribed Fire,,24633,MTBS,Initial,20150318,801903420140420,801903420150423,,-66,-9999,-970,-150,-60,9999,9999,,36.8,-84.329,0.000688479845456114,0.172434274604517
21442,1347,KY3681608432620150318,UNNAMED,2015,3,18,Prescribed Fire,,25379,MTBS,Initial,20150318,801903420140420,801903420150423,,-9,-16,-970,-200,-40,9999,9999,,36.82,-84.318,0.000550629681215166,0.126818685930999
21443,972,KY3689008456020150318,STEARNS SHELTON CREEK,2015,3,18,Prescribed Fire,,24242,MTBS,Initial,20150318,802003420140326,802003420150329,,44,-9999,-970,-150,50,300,9999,,36.881,-84.53,0.000397651005784952,0.12459492021398
21444,672,LA2996009306920151019,LACPR FY16 RX MARSH AND PRAIRIE,2015,10,19,Prescribed Fire,,25086,MTBS,Initial,20151019,802403920141101,802403920151019,,38,-9999,-970,-150,50,9999,9999,,29.965,-93.042,0.000254377511084659,0.122645514153481
21445,2413,LA2997009290320151017,LALCR FY16 RX MARSH AND PRAIRIE,2015,10,17,Prescribed Fire,,25087,MTBS,Initial,20151017,802403920141101,802403920151019,,38,-9999,-970,-150,50,9999,9999,,29.945,-92.899,0.000912704724232808,0.420115981797557
21446,1350,LA3097609314220150208,UNNAMED,2015,2,8,Prescribed Fire,,25918,MTBS,Initial,20150208,802403920130420,802403920150325,,23,22,-970,-150,50,280,9999,,30.991,-93.131,0.0005162769439239,0.306955058562977
